review,sentiment
When a small glob of space age silly putty lands on earth it soon begins consuming earthlings and putting on weight. The only part of this senseless drivel that I enjoyed was all the cool classic cars. This dog had so many holes it could be sliced and sold for swiss cheese. This thing actually made 20 million bucks? And McQueen's salary was 3K? All were vastly overpaid. The 'monster' looked a lot like a large beanbag and the 'teens' looked as though they could have children approaching their teen-age years. And those blasts from the shotgun; sounded like a pellet rifle with a sound suppressor. The ending was pitifully trite; obviously the producers were leaving the door open for a sequel....and there were many. Thumbs down.,0
"I remember seeing this one in the theatres when it came out, having no idea what it was going to be about and being so pleasantly surprised that I vowed to buy the video when it came out. <br /><br />While I won't go too far into dissecting this film, I will say that I gave it an 8/10, for all the reasons you can read in the other user's reviews.<br /><br />What I will say is this: <br /><br />The first 10 minutes of this film are incredible. It's as close to a textbook audience grabber as I've ever seen. I once put this movie on at a party, where everyone was winding down and getting ready to leave. I just wanted to see what would happen if I showed them the first ten minutes.<br /><br />Everyone, who watched the opening, stayed to the end.",1
"I loved this movie. It is a definite inspirational movie. It fills you with pride. This movie is worth the rental or worth buying. It should be in everyones home. Best movie I have seen in a long time. It will make you mad because everyone is so mean to Carl Brashear, but in the end it gets better. It is a story of romance, drama, action, and plenty of funny lines to keep you tuned in. I love a lot of the quotes. I use them all the time. They help keep me on task of what I want to do. It shows that anyone can achieve their dreams, all they have to do is work for it. It is a long movie, but every time I watch it, I never notice that it is as long as it is. I get so engrossed in it, that it goes so quick. I love this movie. I watch it whenever I can.",1
"There was once someone in my family (not saying who it is because of personal reasons) who thinks that Mr Bean is always so silly in whatever he does on the comedy series. Imagine how I felt at that time. Shocked instantly.<br /><br />There are more reasons than one why I love watching Mr Bean. Being one of those earliest shows on the local television here in my country where I first grew up watching, it's just one of those things which had stuck into my head. There was even once my friends and I talked about few of the selected episodes and we just laughed together.<br /><br />It's always silly, funny and hilarious in whatever antics Rowan Atkinson as Mr Bean will do in each episode. Though lately at times it may show some of the repeats here, it never failed to bring back those childhood memories of mine. In fact, I can dare say this is the very first show which introduces me about the kind of shows which come out of the UK as I was growing up.<br /><br />The comedy series...definitely really wicked, as what the Brits may be saying.",1
"Richard Brooks' The Last Hunt was a film star Stewart Granger couldn't even stand to hear mentioned  he even tore up a vintage poster for the film when presented it for signing in his later years  but then the director did run off with his wife, so it's understandable. For anyone else this is one of the best of the adult Westerns of the 50s, and years ahead of its time in its attitude to the environment.<br /><br />In many ways it plays almost like a sequel to one of Anthony Mann's Westerns that see their heroes dragged to their redemption kicking and screaming against it every step in the way. Here Granger's legendary buffalo hunter has already seen the light but, after a buffalo stampede costs him his herd of cattle in a fit of poetic justice, he's dragged back into the darkness by Robert Taylor's callous and proudly racist gunslinger, justifying it on the grounds that ""I've already got the guilty conscience. I might as well have the money as well."" Raised by Indians, he's fully aware of the damage he's doing as the disappearing buffalo heads for extinction, and he gradually becomes almost as consumed with self-loathing as Taylor is with hate. When the two men fall out over Debra Paget's squaw  the sole survivor of a band of Indians Taylor kills  and a white buffalo hide that's priceless to the hunters and the Indians for very different reasons, a showdown becomes inevitable, though the outcome certainly isn't.<br /><br />Taylor's is certainly ironic casting  it was Granger turning down many of the epic roles MGM developed for him in films like Quo Vadis and Ivanhoe that gave Taylor his 50s comeback after years of steady decline. His hair color may not convince but his performance does, a shallow and violent man so consumed with hate that he doesn't wear a gun, the gun wears him. Granger's accent isn't always convincing, but he makes a good quiet hero in the Jimmy Stewart mold, trying to keep hold of his newfound decency and reconcile his actions with his beliefs before finally getting a chance to make amends. Russ Tamblyn's halfbreed skinner and Lloyd Nolan's one-legged old-timer also give as good as they get, but the real star is the script: tightly plotted with an excellent eye and ear for character  not to mention an ending Stanley Kubrick borrowed for The Shining  it balances historical revisionism with entertaining drama without ever selling either short. The new French DVD is extras-free but does boast a 2.35:1 transfer with an English soundtrack.",1
"The picture is developed in 1873 and talks as Lin McAdam(James Stewart) and High Spade(Millard Michell)arrive to Dodge City looking for an enemy called Dutch Henry(Stephen McNally).The sheriff Wyatt Hearp(Will Ger)obligates to leave their guns.Both participate in an shot contest and Stewart earns a Winchester 73,the rifle greatest of the west but is robbed and starting the possession hand to hand(John McIntire,Charles Drake ,Dan Duryea).Meanwhile the starring is going on the vengeance.<br /><br />First western interpreted by James Stewart directed by Anthony Mann that achieved revive the genre during 50 decade. The film has an extraordinary casting including brief apparition of Rock Hudson and Tony Curtis,both newcomers. The picture is well narrated and directed by the magnificent director Anthony Mann who has made abundant classics western:Bend the river,Far country,man of Laramie,naked spur,tin star. Of course, all the essential elements western are in this film,thus,Red Indians attack,raid by outlaws,final showdown.The breathtaking cinematography by Greta Garbo's favourite photographer Willian Daniels. James Stewart inaugurated a new type of wage,the percentage on the box office that will imitate posteriorly others great Hollywood stars. Although the argument is an adaptation of ¨Big gun¨ novel of Stuart L.Lake and screenwriter is Borden Chase,is also based about real events because 4 July 1876 in Dodge City had a shot competition and the winner was rewarded with a Winchester 73 model 1873 with ability shoot 17 cartridges caliber 44/40 in few seconds.",1
"I think this movie is absolutely beautiful. And I'm not referring only to the breathtaking scenery. It's about two unhappy English housewives who decide to rent an Italian castle to take a break from their not so happy home lives. In the end four women total rent the place together, all with different personalities and different reasons for being there. In this magically beautiful place they all find the peace they're longing for and interestingly that peace comes from inward reflections and resolutions, more so than without. I also find it wonderful because of the relationships that are developed out kindness and understanding. The acting is a joy to watch in itself. I especially love the characters of Lottie (Josie Lawrence) and Lady Caroline (Polly Walker).",1
"Let me begin by saying that I had been eagerly anticipating this film's release for awhile. After finally getting the chance to see it last night, I'm sorry to say that I was incredibly disappointed. It's hard to imagine a film that could make last fall's ""Exorcist: The Beginning"" look good, but ""Dominion"" does just that. No wait...it makes it look like a GREAT film. <br /><br />Perhaps I got myself too excited about this movie, and that contributed to the let down. After all, the idea that Warner Bros. was releasing two versions of what is essentially the same film within six months of each other was an exciting attraction. Plus, I'm a huge fan of Stellan Skarsgard, and in true fashion he gives a great performance, despite the often ridiculous content of the film. On the other hand, the supporting cast in this film is abysmal. Clara Bellar seems to be capable of only one expression - blank stare, and delivers all of her lines with the same monotonous tone, while Gabrielle Mann's Father Frances is just ridiculous. The effects in this film are laughable at best and the sheer cheesiness of it all is enough to rob the film of any chance of being taken seriously. This movie brought about more stifled giggling than anything else, and with the exception of one really chilling shot that lasted about three-seconds and made my friend cover her eyes and whimper, it neglected to offer anything in the scare department either. I could go into more detail and possibly give away some spoilers, but frankly I'm too exhausted from thinking about how bad this film was to write all the things I'd love to say.<br /><br />The saddest part about the whole thing is that the basic idea that both versions of the film tried to give...a story about a priest who has lost his faith and then regains it after coming to terms with his troubled past...had huge potential, especially with Skarsgard as leading man. Unfortunately for us, that potential was wasted. Go and see this film only if you're really curious about how it differs from the Harlin version, but don't expect to see a good film or you'll regret wasting your money and two hours of your life. Otherwise, be content with the version first released and move on.",0
"Sarah Silverman is a dangerous Bitch! She's beautiful, sexy, funny and talent, dark and demonic. I read the other 'comment' on this show as well as the message board stuff and people just don't get it. Nothing that appears on T.V. is an accident. Too much money, time and work is put into the production of a T.V. show for there to be mistakes. This show is stupid because Sarah wanted it to be stupid. This show is juvenile because Sarah wanted it to be juvenile. I thought the jokes were great and the theme show as well as the other musical numbers are wonderfully bizarre. It's a lot like Pee-Wee's Playhouse for maladjusted, slacker twenty-something glue sniffing, Future Pornstars of America from the Valley. The cast is awesome. The scenarios and action is well-paced. I hope this show succeeds since Comedy Central didn't let David spade keep his show. Who plays Sarah's sister? She not in the cast listing on the show's home page. I would love to see her stand-up. Does anyone know about her up-coming show dates or DVDs that may be floating around out there?",1
"I never saw this movie until I bought the tape last year. I was enthralled and entertained. It has all the elements of what I love to see in a Sci-Fi story, in a book or on the screen. There's social commentary, speculation, and a good story.<br /><br />There's something eerie, and amusing, watching a 1936 view of the 'distant future' of the 60s and 70s.<br /><br />I think it's a must see, and not only for Sci-Fiers.",1
"This movie is awful, I can't even be bothered to write a review on this garbage! All i will say it is one of the most boring films I've ever seen.<br /><br />And the acting is very bad. The boy who plays the main character really annoys me, he's got the same expression on his face through out the movie. I just want to slap him! Basically 80% of the movie is slow motion shots of skateboarders, weird music, and utter sh*t..<br /><br />Apparently I've got to write at least 10 lines of text to submit this comment, so I'll use up a few more lines by saying the lead character has got one of those faces you just want to slap!<br /><br />Meh i give up..THIS MOVIE SUCKS !!!!",0
"Difficult film to comment on, how do you say it's bad? Well it isn't, but then it's equally difficult to say it is good. What it is, is compelling viewing, it is as close as you will get to utter devastation without being there. It is the photographs of the tsunami approaching the coast of Thailand brought to life, you know you want to turn away but you have to watch.<br /><br />The Naudet brothers handle the commentary very well, even in the most tragic of circumstances, there view on something which is happening in another country neither panders nor insults. The facts are on the cellulose and little is needed for the viewer to understand or comprehend what is going on.<br /><br />You can't change history, and you should not want, this film stands as a testament to humanity in its darkest hour.",1
"This is one of the worst films i've ever seen, don't watch it even if your life depends on it.<br /><br />This Laurel and Hardy film is when they inherit an island, become shipwrecked and are set to be hung. An incredibly boring film that is no where near funny.<br /><br />This was the last Laurel and Hardy film and what a very low note to end such a superb career. The 40's films weren't great, this film was made in 1950. If you want to remember Laurel and Hardy, remember them in their prime, the 1930's. The short talking films are better than the feature length films, my favourite is ""Me and My Pal"". Another reason this film is awful is because it's dubbed. The actor opens there mouth and the words come out three days later. Absoulutley crap, but let's end on a high note, Laurel and Hardy have been, in my opinion, the best double act ever.",0
"I'm new to gaming, but I would have started MUCH sooner if this film had been around! I caught it at Gen Con last year (a trip made only as a favor to my husband) and LOVED it! Even to a non-gamer like I was at the time, it's funny and accessible--so much so that I finally relented and started sitting in on my husband's gaming group.<br /><br />I don't want to give away any plot details, but if you're a gamer, you NEED to see this film--and if you're not, you're going to have a great time despite yourself. There are certainly ""in"" jokes, but the vast majority of the film is accessible to anyone.<br /><br />My only complaints: wish it were longer and wish it were available on DVD. Soon, perhaps?...",1
"Although, this episode was offensive to the Tourette Syndrome Association, others thought it was funny, while others thought it was a bad way to start the new season.<br /><br />This episode was funny and just shocking. South Park has made history as being their first episode with the most cuss words, unless you count the movie as an episode.<br /><br />I enjoyed how they made fun of Chris Hansen and his television show, to Catch a Predator. I didn't like the idea on how they thought Chris Hansen would do a show on tourettes and let a boy speak out and bash the Jews.<br /><br />One thing I did not like is how South Park thought that people with tourettes syndrome would just blurt out bad language like that. I've seen people on television with Tourettes syndrome and they do not just blurt out bad words. Unless I am incorrect.",1
"I didn't know whether to laugh or cry at this misrepresentation of Canadian history, particularly the disservice done to the history of the Mounted Police in the Yukon.<br /><br />I'll leave it to Pierre Berton, noted historian, born and raised in Dawson City Yukon, and author of the definitive history of the Klondike gold rush, Klondike: The Last Great Gold Rush, 1896-1899 to express my exasperation with this silly movie: <br /><br />The American idea of an untamed frontier, subdued by individual heroes armed with six-guns, was continued in The Far Country, another story about a cowboy from the American west - Wyoming this time - driving his herd of beef cattle into gold country. The picture is a nightmare of geographical impossibilities, but the real incongruity is the major assumption on which the plot turns  that there was only one mounted policeman in all of the Canadian Yukon at the time of the gold rush and that he could not deal with the lawlessness. When James Stewart and Walter Brennan reach the Yukon border with their cattle, the customs shack is empty.<br /><br />""Where is the constable? asks Brennan.<br /><br />""Up on the Pelly River. Trouble with the Chilkats,"" someone replies. He's got a real tough job, that constable. He patrols some ten or twenty thousand square miles. Sometimes he don't get home for two or three months at a time."" <br /><br />The historical truth is that the Yukon Territory during the gold rush was the closest thing to a police state British North America has ever seen. The Northwest Mounted Police was stationed in the territory in considerable numbers long before the Klondike strike. They controlled every route into the Yukon and they brooked no nonsense. They collected customs duties, often over the wails of the new arrivals, made arbitrary laws on the spot about river navigation, and turned men back if they didn't have enough supplies, or if they simply looked bad. In true Canadian fashion, they laid down moral laws for the community. In Dawson the Lord's Day Act was strictly observed; it was a crime punishable by a fine to cut your wood on Sunday; and plump young women were arrested for what the stern-faced police called ""giving a risqué performance in the theatre,"" generally nothing more than dancing suggestively on the stage in overly revealing tights.<br /><br />In such a community, a gunbelt was unthinkable. One notorious bad man from Tombstone who tried to pack a weapon on his hip was personally disarmed by a young constable, who had just ejected him from a saloon for the heinous crime of talking too loudly. The bad man left like a lamb but protested when the policeman, upon discovering he was carrying a gun told him to hand it over. ""No man has yet taken a gun away from me,"" said the American. ""Well, I'm taking it"", the constable said mildly and did so, without further resistance. So many revolvers were confiscated in Dawson that they were auctioned off by the police for as little as a dollar and purchased as souvenirs to keep on the mantelpiece.<br /><br />In 1898, the big year of the stampede, there wasn't a serious crime  let alone a murder  in Dawson. The contrast with Skagway on the American side, which was a lawless town run by Soapy Smith, the Denver confidence man, was remarkable. But in The Far Country Dawson is seen as a community without any law, which a Soapy Smith character from Skagway  he is called Gannon in the picture  can easily control. (In real life, one of Smith's men who tried to cross the border had all his equipment confiscated and was frogmarched right back again by a mounted police sergeant).<br /><br />{in the movie the lone Mountie says} ""Yes I'm the law. I represent the law in the Yukon Territory. About fifty thousand square miles of it.""<br /><br />""Then why aren't there more of you?""<br /><br />""Because yesterday this was a wilderness. We didn't expect you to pour in by the thousands. Now that you're here, we'll protect you.""<br /><br />""When?""<br /><br />""There'll be a post established here in Dawson early in May.""<br /><br />""What happens between now and May? You going to be here to keep order?""<br /><br />""Part of the time.""<br /><br />""What about the rest of the time?""<br /><br />""Pick yourselves a good man. Swear him in. Have him act as marshal""<br /><br />The movie Mountie leaves and does not appear again in the picture. His astonishing suggestion  that an American town marshal, complete with tin star, be sworn in by a group of townspeople living under British jurisprudence  is accepted. Naturally they want to make Jimmy Stewart the marshal; he clearly fits the part. But Stewart is playing the role of the Loner who looks after Number One and so another man is elected to get shot. And he does. Others get shot. Even Walter Brennan gets shot. Stewart finally comes to the reluctant conclusion that he must end all the shooting with some shooting of his own. He pins on the tin star and he and the bully, Gannon, blast away at each other in the inevitable western climax.<br /><br />To anybody with a passing knowledge of the Canadian north, this bald re-telling of the story passes rational belief. <br /><br />excerpt from Hollywood's Canada, by Pierre Berton, 1975.",0
"The Paul Kersey of DEATH WISH 3 is very far removed from the Paul Kersey of the original film . If you remember the 1974 film then you will remember Kersey was a "" Conchie "" during the Korean war and that he was physically sick after he committed his first execution . Ten years later Kersey seems to have learned unarmed combat and how to handle anti tank weapons in his spare time . But I`ll overlook that gaffe because DW3 is the best of the sequels , lowlife scum bags get shot dead , burned alive , their teeth smashed , and thrown to their deaths by middle aged housewives armed with sweeping brushes . Yeah I know the gang members are multi ethnic and for that they deserve some credit but even if they`re not racist they`re still murdering scum who deserve all they get from Kersey and the innocent citizens . Who needs Mayor Rudy when you`ve got Paul Kersey , an anti tank rocket and a bunch of old age pensioners to reclaim the streets from the criminal creeps . Paul Kersey I salute you sir",1
"The above profile was written by me when I used the nick of OldWereWolf56 which is still my email address. I still believe Andy Devine's character of Frisky is the best Twilight Zone's episodes ever and I watch this episode at least once a year as I consider Frisby to be a fortunate man as he has many friends who love him dearly. <br /><br />In case many of you are too young to remember, I'm 61, Andy Devine hosted a children's entertainment show in the 50's I believe called Andy's Gang. On it he had three assistants: a cat named Midnight who played the violin, a mouse named Squeaky who played an a hand organ and a devilish toad named Froggy who's could appear and disappear at will embarrassing many of Andy's funny guest stars like Billy Gilbert.",1
"(spoiler warning) I seem to keep giving this guy his last chance. Strange how an action hero who once was keeps attracting an audience. Anyway, this movie is about a character (Seagal) being kind of a mysterious rough-neck hero. That's it.<br /><br />Next.",0
"It's pretty good, all things considered. A must for anyone perplexed about the opposite sex (i.e. all of us!). The trailer doesn't give away any of the plot FOR GOOD REASON.<br /><br />The premise is absurd, so it's nice to see that it doesn't take itself seriously. It's like someone from the BBC children's department decided to make a film for adults. That's not a bad thing IMO.<br /><br />7/10",1
"This is probably one of the worst French movies I have seen so far, among more than 100 french movies I have ever seen. Terrible screenplay and very medioacre/unprofessional acting causes the directing powerless. with all that it doesn't matter how nice western french scene and fancy music can add to the story.<br /><br />One of the key weakness of this movie is that these two characters do NOT attract people, as an audience I don't care what happens to them. <br /><br />It amazed me how this movie won jury prize in cannes, man, I love almost all the awarded movies in cannes, but not this one. A major disappointment for me.",0
"""The Invisible Mouse"" is a delightful and different Tom & Jerry's cartoon. It features the usual cat/mouse chases and battles, but in a different way this time. Jerry accidentally falls in a bottle of invisible ink and is obviously very glad about this because he realizes that he can prepare lots of ""surprises"" for Tom, scare him, torment him and confuse him.<br /><br />As much as it is weird, it's also very cool and funny to see what we can't see: Jerry invisible. It's amusing to see things lifting up in the air without seeing who's doing it (we know who, right?) - it's like those things had a life of their own or even almost like a matter of ghosts. It's equally amusing to see Jerry eating some candies and fruits while he's invisible. I really like that instrumental music which plays when he's not visible.<br /><br />Some of the best jokes on this short are when Tom sees Jerry's shadow and slams him and even when Tom tries to slam him with a frying pan and Jerry writes ""Missed me"". I also like when Jerry drinks Tom's chocolate milk, becoming visible again and with a happy look on his face.<br /><br />Overall, this short has the basic ingredients needed for a classic cartoon: humor, entertainment, fun and some nice artwork too.",1
"Since their nasty divorce from the Disney Company (with Disney keeping the Miramax brand) the Weinstein Company seems to specialize in above average movies which are then under-promoted and seen by few. THE FLOCK is a prime example.<br /><br />A story about the civil servants who have the nasty job of keeping track of registered sex offenders, this picture will tell you more about sex criminals than an entire season of Law and Order - SVU.<br /><br />Richard Gere gives his best-ever performance as the soft-spoken agent worn-out by the task. Claire Danes for once has the opportunity to get into a solid role (instead of the junk she normally gets stuck in) and she makes the most of playing the novice. The cinematography, pacing, editing, all of it is first rate --- and I saw no trace of the attention-deficit-disorder camera jump-around or excess camera cuts that others complained about. The subject is handled with restraint, but it's still a tough subject and might make you sick.<br /><br />Fifty years ago there was almost no problem with the kinds of sex crimes herein shown in abundance which will shock even the jaded. Then came the Supreme Court decisions which simultaneously tied police hands as the ""rights"" of sex perverts were opened up and America was turned into a shopper's paradise for sexual perversity, both willing and unwilling. Each such step was met with praise by Liberals, who celebrated the Warren Court's ill deeds with glossy covers on Time and Newsweek. Everyday liberals also praised the Court's action and mocked those who disagree. In 2007 how many Americans know that the kind of pornography that depicts savage violence and torture of young women -- can be subscribed to, and delivery of it is subsidized by the discount periodicals rate by the US Post Office. Just one part of the problem -- a problem that can tare anyone's family to shreds.<br /><br />Richard Gere is a Liberal, but he gives his best in his performance here. Perhaps in his maturing age he's gained a measure of wisdom.",1
"""Tale of Two Sisters"" has to be one of the creepiest films I've seen recently. In the end there is no actual supernatural element, despite what one is led to expect throughout the film. The story seems to be about two sisters, who, upon returning to their father's home after some sort of absence (later revealed to have been a stay in a mental institution) are forced to deal with not only a seemingly schizophrenic and possibly bi-polar stepmother who lashes out at the younger of the girls when the mood strikes her and cheerfully tells them she's prepared a special dinner at another time., but some presence as yet unexplained. It is later revealed that the younger sister is dead, and exists only in the troubled minds of her older sister, who was unable to save her, and her step-mother, who was callous enough to let her die. Much about the specifics of the strange family is not revealed in the film, but it definitely leaves a viewer with a creepy feeling and a nagging hint of confusion. Definitely not light viewing; watch this one when you really want to think about what you've seen. It's a hell of a puzzler.",1
"Don't pay any attention to the rave reviews of this film here. It is the worst Van Damme film and one of the worst of any sort I have ever seen. It would appeal to somebody with no depth whatever who requires nothing more than gunfire and explosions to be entertained.<br /><br />Seeing that this is directed by Peter Hyams it has made me realise that Peter has no talent as a director, but is very good at filming explosions and the like. However, movies need other elements as well; for example, a story. This one didn't have one. This might explain the awfulness of some of Mr. Hyams' more recent films, hardly any better than this one, really.<br /><br />One can't help wondering how some people ever were put behind a camera.",0
"This movie was excellent. It details the struggle between a committed detective against the dedicated ignorance of the corrupted communist regime in Russia during the 80's. I give this movie high marks for it's no-holds-barred look into the birth and development of forensic investigation in a globally isolated (thanks to the ""Regime"") community. This is a graphic movie. It presents an unsensationalized picture of violence and it's tragic remains. Nothing is ""candy-coated"" with overdone blood or gore to separate us from the cruel reality on the screen. This movie is based on Russian serial killer Andrei Chikatilo. I'm familiar enough with the true story to have a very deep appreciation for how real they kept the film. It's not a comedy, but for those who appreciate dry and dark humor, this movie is a must-see.",1
"Amazing effects for a movie of this time. A primer of the uselessness of war and how war becomes a nurturer of itself.<br /><br />A wonderful thing about this movie is it is now public domain and available at archive.org. No charge, no sign up necessary. Watch it in one sitting and you will be propelled.<br /><br />I plan to share this flick with as many people as possible as I had never heard of it before and I am a hard core sci fi fan.<br /><br />I would like to see how others react to this movie.<br /><br />Watch it.<br /><br />Rate it.<br /><br />Tell us what you think.",1
"I have enjoyed both of the Van Dykes over the years and was glad to watch them again.<br /><br />Just as cute and funny and easy to watch and enjoy.<br /><br />Dick was good when he was younger but I enjoyed him more as he got older.<br /><br />Son Berry has been a great one to follow in his fathers footsteps.<br /><br />Together they make a great team and work well together.<br /><br />I am disappointed that I have not found another Murder 101 listed anywhere.<br /><br />I have seen both of the ones that have been shown. I am hoping for more as it is really an enjoyable duo to watch.<br /><br />You can sure tell Berry follows in his dad footsteps, they talk alike and have the same mannerisms.<br /><br />Would enjoy anything they do separately.<br /><br />Will be sure to watch anything they do alone and together.",1
"It must be remembered that the Gammera movies, like many of the first-series Gozilla films, WERE in fact aimed squarely at kids. Little Kenny and his cohorts are living out the daydreams of the kids in the audience: they get to run around and play with top-secret stuff while the adults stand by and allow it; they get to cavort with monsters, and even when the bad guys enter, they are never in any real danger.<br /><br />Perhaps the first Gammera film is an aberration because the child DOES get punished and IS put into danger, but the rest of the series is pure wish fulfillment.<br /><br />As one critic said, these aren't failed adult movies but successful kid's movies.",0
"This is full of major spoilers, so beware.<br /><br />""Prix de Beaute"" always suffers in comparison to the two films Louise Brooks made with G. W. Pabst, ""Pandora's Box"" and ""Diary of a Lost Girl,"" but in some ways, ""Prix"" is the quintessential Brooks film. Here she has a chance to be charming without the dark side of her Pabst collaboration. What ""Prix"" has that the Pabst films don't is music. In this early French film, the whole Louise Brooks mystique is fleshed out powerfully with a conjunction of image, song and music. The Charleston is what seems most associated with Brooks (she was the first to dance it in Europe), but the essence of the actress comes across more strongly in the tango. The tango also plays a plot point in ""Prix,"" being the music she danced with on her short rise to stardom after becoming Miss Europe. Later, when she has forsaken her fame in favor of a mundane existence as the wife of jealous husband Andre, the longing for her forsaken fame becomes apparent when the same tango record is seen on her apartment record player. So appropriate is the tango to Brooks it is used to accompany the documentary about her life, ""Looking for Lulu,"" a film narrated by Shirley Maclaine. The brazen and forceful quality of the tango epitomizes Louise Brooks' strong-headed but elegant and erotic individuality. <br /><br />The song, ""Je n'ai qu'un amour, c'est toi,"" adds an immense amount of pathos to what is not a great film (but a very good one). By the way, Brooks' voice was not dubbed for the film by Edith Piaf as some have claimed. Piaf was born in 1915, and wasn't discovered until 1935. The song, however, is what Brooks' character, Lucienne, sings to Andre at the beginning of the film to cheer him up and express her deep affection for him. And at the climax it is the song she sings for her screen test, which she views with the producers and managers who intend to shape her career. It continues on screen after husband Andre, who has followed her to the screening room, shoots and kills her. In a single shot, with Lucinenne's dead body in repose at the bottom of the screen while her screen test continues above with the song she once sang to Andre, the essence of what movies do that other art forms do not is perfectly characterized. As Andre watches his now dead wife sing to him on screen, the murder weapon still smoking, he subtly smiles. She is now his forever, and by association, ours. <br /><br />Coincidentally, Louise Brooks real life career crashed and burned after ""Prix de Beaute,"" so it was also the death of her final starring roll as well. This film really seals the Brooks mystique more so than the Pabst films (which are superior films, no doubt). It also points out what it is about the movies that create the whole idea of the ""cult"" of the movies - where people like Brooks, James Dean and Marilyn Monroe live on more intensely after their death than when they were alive.",1
"This intensely involving 2007 character-driven suspense drama is like a big, juicy piece of Shakespearean-level steak from a master filmmaker who knows how to draw out uncommonly ferocious, to-the-edge performances from his actors. Consider for starters - Henry Fonda's lone dissenting juror in ""Twelve Angry Men"", Katharine Hepburn's delusional Mary Tyrone in ""Long Day's Journey Into Night"", Rod Steiger's conflicted concentration camp survivor in ""The Pawnbroker"", William Holden's wintry lion in ""Network"", and Paul Newman's alcoholic lawyer in ""The Verdict"". The list encompasses some of the finest screen work of the past half-century, and you can safely add Philip Seymour Hoffman's desperately controlling Andy Hanson to the ranks. At 83, director Sidney Lumet shows no signs of octogenarian fatigue, and in fact, he revels in the melodramatic turns of first-time screenwriter Kelly Masterson's thickly plotted script.<br /><br />The scale of the story is deceptively small as it focuses on the moral compromises that unravel in a family where two brothers have become desperate for immediate cash. Woody Allen followed a similar fraternal dynamic in his last film, the oddly pinched ""Cassandra's Dream"", but Lumet is neither pinched nor cautious in his fierce approach to this inescapable tale of ambiguity and deception. The plot revolves around a crime that was meant to be victimless. Embezzling funds from his real estate company's payroll to keep his neglected wife Gina happy and to satisfy an expensive drug habit, smooth-talking Andy is about to be exposed in an IRS audit. Meanwhile, his younger brother Hank is a mass of post-divorce, codependent insecurities falling way behind in his alimony and child support payments.<br /><br />Andy concocts a supposedly foolproof plan to rob their parents' suburban jewelry store while neither of them is supposed to be there. The goal was for the brothers to collect the haul, and the parents to claim the insurance. Murphy's Law intervenes in every possible way starting with Andy pressuring Hank to do the job himself. After some brotherly cajoling, Hank agrees to it, but too scared to do it alone, he recruits a reckless, gun-toting busboy to handle the robbery. By fate, the heist occurs on the one day that Andy and Hank's mother is opening the shop, and things quickly spiral out of control from there. Although the back-and-forth storytelling technique is not new (for example, Alejandro González Iñárritu's ""21 Grams""), Masterson's approach works effectively in delineating certain events from multiple perspectives so that you understand how each character is led to the repercussions of the unfortunate event.<br /><br />The acting is pitch-perfect starting with Hoffman's riveting performance as Andy, a Machiavellian reptile whose cool exterior and innate amorality mask layers of resentment toward his family. I thought he was great in Tamara Jenkins' ""The Savages"", but he is even better here. Lumet even draws a solid performance from the usually insufferable Ethan Hawke as Hank, imbuing him with the emasculated weakness that informs his every ill-planned move. As their embattled father, Albert Finney acts with his typical late-career bluster, but he provides the necessary foundation for the Oedipal-level complexities. Marisa Tomei is a smart choice to play Gina, as the actress economically keys in on the responsive, watchful nature of a small but pivotal role. The estimable theater veteran Rosemary Harris (now better known as Peter Parker's aunt in the ""Spider-Man"" trilogy) has precious little time as the mother, as does Amy Ryan as Hank's bitter ex-wife.<br /><br />There are scenes that border on excessive, especially as the situation becomes increasingly desperate for the brothers, but the principals inject such energetic brio to them that the flourishes become forgivable. After the disappointment of the cartoonish ""Find Me Guilty"", it is refreshing to see Lumet in peak form here. The 2008 DVD offers terrifically informative commentary from Lumet, Hoffman and Hawke, all of whom converse with ease and insight throughout. Along with the original theatrical trailer, there is also a better-than-average 24-minute featurette, ""Directed by Sidney Lumet: How the Devil Was Made"", which features on-set footage and snippets of interviews with Lumet, two of the producers and the principal actors.",1
